Y,id
0.1683289110660553,49999
0.007504654116928577,50000
0.00614333339035511,50001
0.03914209455251694,50002
0.059634480625391006,50003
0.12234167009592056,50004
0.08032608032226562,50005
0.028018668293952942,50006
0.02351640909910202,50007
0.09485957026481628,50008
0.016690758988261223,50009
0.061987847089767456,50010
0.010982818901538849,50011
0.07027675211429596,50012
0.030622832477092743,50013
0.029606224969029427,50014
0.010111255571246147,50015
0.0953107699751854,50016
0.05226045474410057,50017
0.1279257982969284,50018
0.031640492379665375,50019
0.08225149661302567,50020
0.02495938166975975,50021
0.01395686436444521,50022
0.03977459296584129,50023
0.027185533195734024,50024
0.01811695285141468,50025
0.07846181839704514,50026
0.010992244817316532,50027
0.012206683866679668,50028
0.10496465116739273,50029
0.16791296005249023,50030
0.025910867378115654,50031
0.014633137732744217,50032
0.009638972580432892,50033
0.06019691005349159,50034
0.013037518598139286,50035
0.0451488196849823,50036
0.052684228867292404,50037
0.014641404151916504,50038
0.022118311375379562,50039
0.09491360932588577,50040
0.014612930826842785,50041
0.1391383707523346,50042
0.06684296578168869,50043
0.016173360869288445,50044
0.01215226948261261,50045
0.008607141673564911,50046
0.15861834585666656,50047
0.012956390157341957,50048
0.02909039333462715,50049
0.013136395253241062,50050
0.23818637430667877,50051
0.010451332665979862,50052
0.018377304077148438,50053
0.0461568608880043,50054
0.046003714203834534,50055
0.011161577887833118,50056
0.08122812956571579,50057
0.05563514679670334,50058
0.0063322726637125015,50059
0.010970297269523144,50060
0.011416847817599773,50061
0.02505403570830822,50062
0.013922113925218582,50063
0.04255060479044914,50064
0.1335388571023941,50065
0.02714933082461357,50066
0.10024818778038025,50067
0.008523899130523205,50068
0.016384556889533997,50069
0.060920778661966324,50070
0.10308754444122314,50071
0.01564035192131996,50072
0.016669025644659996,50073
0.03814806416630745,50074
0.043769124895334244,50075
0.00898442231118679,50076
0.009226462803781033,50077
0.006447470281273127,50078
0.04244990646839142,50079
0.040645986795425415,50080
0.35247480869293213,50081
0.09375391900539398,50082
0.016932373866438866,50083
0.08378192037343979,50084
0.010805204510688782,50085
0.009016337804496288,50086
0.10525262355804443,50087
0.2914295196533203,50088
0.009963997639715672,50089
0.22437486052513123,50090
0.5133764147758484,50091
0.0723922997713089,50092
0.018052110448479652,50093
0.020901909098029137,50094
0.02409709058701992,50095
0.009462413378059864,50096
0.015417985618114471,50097
0.007735205348581076,50098
0.01718706451356411,50099
0.19207024574279785,50100
0.08013299107551575,50101
0.015226969495415688,50102
0.044643890112638474,50103
0.04108325392007828,50104
0.03823785483837128,50105
0.16651217639446259,50106
0.015383495949208736,50107
0.3271602988243103,50108
0.009127599187195301,50109
0.0784422904253006,50110
0.19385389983654022,50111
0.013720951974391937,50112
0.05951370298862457,50113
0.01299496740102768,50114
0.013738585636019707,50115
0.023894067853689194,50116
0.010287291370332241,50117
0.0448032021522522,50118
0.04299074038863182,50119
0.05184941366314888,50120
0.014427585527300835,50121
0.013068852946162224,50122
0.09318199008703232,50123
0.03370489552617073,50124
0.022506000474095345,50125
0.07455278187990189,50126
0.05172426253557205,50127
0.020182115957140923,50128
0.0682915449142456,50129
0.013396068476140499,50130
0.010432531125843525,50131
0.040388625115156174,50132
0.015363631770014763,50133
0.03514848276972771,50134
0.019106218591332436,50135
0.05216025188565254,50136
0.0050790635868906975,50137
0.015329434536397457,50138
0.011533992365002632,50139
0.03165686875581741,50140
0.015285161323845387,50141
0.008608146570622921,50142
0.027150854468345642,50143
0.051951952278614044,50144
0.04386831074953079,50145
0.022608144208788872,50146
0.005840126890689135,50147
0.3357294201850891,50148
0.039553213864564896,50149
0.009440604597330093,50150
0.35981330275535583,50151
0.053025539964437485,50152
0.018671231344342232,50153
0.008337512612342834,50154
0.012590994127094746,50155
0.24862566590309143,50156
0.05124644562602043,50157
0.00752209173515439,50158
0.26762667298316956,50159
0.1706392765045166,50160
0.03543845936655998,50161
0.023918485268950462,50162
0.06314296275377274,50163
0.005793716758489609,50164
0.01829000934958458,50165
0.1151331290602684,50166
0.00861123576760292,50167
0.03137342259287834,50168
0.09740118682384491,50169
0.052277661859989166,50170
0.00951471645385027,50171
0.026660146191716194,50172
0.033032797276973724,50173
0.07004440575838089,50174
0.023250114172697067,50175
0.012020311318337917,50176
0.021623967215418816,50177
0.010401013307273388,50178
0.3664091229438782,50179
0.005500307306647301,50180
0.055055540055036545,50181
0.01714703068137169,50182
0.21950992941856384,50183
0.012112025171518326,50184
0.0259610153734684,50185
0.13554900884628296,50186
0.01765976846218109,50187
0.3800361454486847,50188
0.006659212522208691,50189
0.0743587464094162,50190
0.008202816359698772,50191
0.005822771694511175,50192
0.04782285541296005,50193
0.008116601034998894,50194
0.198451966047287,50195
0.0983893945813179,50196
0.04543503373861313,50197
0.00574501184746623,50198
